	Subject	Label	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyGyro-std()-X	tBodyGyro-std()-Y	tBodyGyro-std()-Z	tBodyGyroJerk-std()-X	tBodyGyroJerk-std()-Y	tBodyGyroJerk-std()-Z	tBodyAccMag-std()	tGravityAccMag-std()	tBodyAccJerkMag-std()	tBodyGyroMag-std()	tBodyGyroJerkMag-std()	fBodyAcc-std()-X	fBodyAcc-std()-Y	fBodyAcc-std()-Z	fBodyAccJerk-std()-X	fBodyAccJerk-std()-Y	fBodyAccJerk-std()-Z	fBodyGyro-std()-X	fBodyGyro-std()-Y	fBodyGyro-std()-Z	fBodyAccMag-std()	fBodyBodyAccJerkMag-std()	fBodyBodyGyroMag-std()	fBodyBodyGyroJerkMag-std()	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyGyro-mean()-X	tBodyGyro-mean()-Y	tBodyGyro-mean()-Z	tBodyGyroJerk-mean()-X	tBodyGyroJerk-mean()-Y	tBodyGyroJerk-mean()-Z	tBodyAccMag-mean()	tGravityAccMag-mean()	tBodyAccJerkMag-mean()	tBodyGyroMag-mean()	tBodyGyroJerkMag-mean()	fBodyAcc-mean()-X	fBodyAcc-mean()-Y	fBodyAcc-mean()-Z	fBodyAccJerk-mean()-X	fBodyAccJerk-mean()-Y	fBodyAccJerk-mean()-Z	fBodyGyro-mean()-X	fBodyGyro-mean()-Y	fBodyGyro-mean()-Z	fBodyAccMag-mean()	fBodyBodyAccJerkMag-mean()	fBodyBodyGyroMag-mean()	fBodyBodyGyroJerkMag-mean()
107	17	WALKING	-0.532480152	-0.470778118	-0.685614453	-0.956637601	-0.947950941	-0.949237923	-0.595465129	-0.5500623	-0.786592759	-0.738806958	-0.717027698	-0.653214988	-0.665593144	-0.776850179	-0.606192859	-0.558176548	-0.558176548	-0.603477516	-0.704342674	-0.743859127	-0.524344967	-0.491322868	-0.69602943	-0.607759538	-0.542490862	-0.801105967	-0.766022675	-0.717660342	-0.711793084	-0.634083144	-0.627292059	-0.759164992	-0.742602797	0.280796419	-0.009254218	-0.112952586	0.594641408	0.164110646	0.07275328	0.080326936	0.014725429	0.015881059	-0.009601135	-0.084434286	0.110241419	-0.117453673	-0.06009352	-0.058548526	-0.49940366	-0.49940366	-0.614357394	-0.642493112	-0.717631468	-0.556870122	-0.497350533	-0.71339382	-0.618462877	-0.584792274	-0.770549914	-0.656352584	-0.719963488	-0.583278852	-0.548743819	-0.587860706	-0.702847585	-0.760140763
108	18	WALKING	-0.712868319	-0.609109252	-0.696117581	-0.968846972	-0.949415836	-0.946705254	-0.708775955	-0.688671116	-0.829936834	-0.763239401	-0.807564537	-0.70875285	-0.79543514	-0.880861795	-0.798812943	-0.678303111	-0.678303111	-0.696325337	-0.740772955	-0.855197568	-0.716221876	-0.626822812	-0.697411423	-0.731515093	-0.697034211	-0.847917499	-0.774482499	-0.802375824	-0.736802405	-0.736175831	-0.710500417	-0.758272694	-0.871068506	0.270192987	-0.014501326	-0.105739557	0.510713569	0.032532473	0.207781388	0.064704586	0.020816304	0.023693191	-0.062141977	-0.049733596	0.094572627	-0.102320029	-0.050246997	-0.060565521	-0.659264907	-0.659264907	-0.731485703	-0.701188358	-0.844061586	-0.706638331	-0.625773094	-0.739902916	-0.713305868	-0.70118003	-0.810911188	-0.731039092	-0.820655354	-0.710673213	-0.666861457	-0.687122714	-0.783540736	-0.851371689
109	19	WALKING	-0.597206915	-0.511678575	-0.675790688	-0.97951463	-0.952667348	-0.931585058	-0.644159294	-0.573927937	-0.792427035	-0.735922359	-0.717287008	-0.638243708	-0.726360657	-0.782245514	-0.638948846	-0.573963407	-0.573963407	-0.621067736	-0.677661244	-0.755754273	-0.592129342	-0.535385707	-0.683489984	-0.663235917	-0.569304715	-0.807131861	-0.755396595	-0.725507184	-0.691300571	-0.641611016	-0.63922562	-0.727172946	-0.764056726	0.283078155	-0.019783013	-0.106757176	0.877765974	-0.070885389	0.036173932	0.087950351	0.001645607	-0.00338462	-0.011337971	-0.104906181	0.07012058	-0.089309619	-0.047678497	-0.074769469	-0.551334818	-0.551334818	-0.652159478	-0.640198932	-0.741449649	-0.612891476	-0.527156157	-0.713611645	-0.65652622	-0.605564921	-0.776160321	-0.680479267	-0.710447193	-0.586486495	-0.573198431	-0.610059007	-0.693460229	-0.763641359
110	20	WALKING	-0.676282988	-0.512086275	-0.639188935	-0.96579322	-0.94360574	-0.94188722	-0.661601814	-0.619859054	-0.801981066	-0.73388741	-0.779335598	-0.662658089	-0.746189682	-0.845593465	-0.746670584	-0.608533973	-0.608533973	-0.634320578	-0.699812782	-0.804844161	-0.684474823	-0.531098568	-0.638240777	-0.698143966	-0.643302274	-0.825543836	-0.752250993	-0.778832455	-0.697228939	-0.678503121	-0.643905066	-0.728774737	-0.809909995	0.272311355	-0.009770519	-0.117472419	0.733557382	-0.034233115	0.119633952	0.07654101	0.01066045	0.016078379	-0.018807336	-0.083407476	0.066528222	-0.09818689	-0.047037346	-0.031151536	-0.600761211	-0.600761211	-0.683515392	-0.655943746	-0.808983204	-0.660152614	-0.539722404	-0.695173197	-0.657799364	-0.62400617	-0.777666696	-0.679223147	-0.785505194	-0.662444138	-0.597378085	-0.628935658	-0.735153097	-0.812071363
111	21	WALKING	-0.57420128	-0.378990922	-0.515068901	-0.975966687	-0.967109115	-0.946288824	-0.552731362	-0.486781848	-0.747985551	-0.675507111	-0.489539326	-0.626190699	-0.663260296	-0.69476701	-0.679448713	-0.538209889	-0.538209889	-0.54144423	-0.516151644	-0.697650571	-0.583860453	-0.403251812	-0.504652924	-0.572117117	-0.479497363	-0.769802046	-0.694805035	-0.461502233	-0.678879378	-0.627490949	-0.559541874	-0.567477883	-0.727749388	0.261367238	-0.019602981	-0.112111228	0.781411391	-0.113925223	0.057886208	0.090398643	0.065351989	-0.008152033	-0.022061533	-0.090531438	0.097805462	-0.126490385	-0.058489454	-0.061716052	-0.481105526	-0.481105526	-0.57306303	-0.498307222	-0.683023286	-0.553871072	-0.41193472	-0.619565248	-0.573530692	-0.525239983	-0.724960793	-0.620596283	-0.556007539	-0.5759202	-0.510009403	-0.530629727	-0.567281547	-0.691725186
112	22	WALKING	-0.682330762	-0.620671804	-0.777347628	-0.970044059	-0.95178712	-0.939585091	-0.717915476	-0.693260287	-0.867678395	-0.779030386	-0.777870454	-0.731411833	-0.780536865	-0.835032277	-0.757324024	-0.666468657	-0.666468657	-0.717168862	-0.734854561	-0.816867771	-0.677241825	-0.633880981	-0.779207799	-0.729594135	-0.688977098	-0.87747469	-0.793642713	-0.779596474	-0.769327457	-0.714789597	-0.727098327	-0.769027994	-0.822112336	0.283772451	-0.013572808	-0.120807053	0.610927116	0.064031739	0.043384898	0.047685721	0.018904724	-0.006723025	-0.044674188	-0.067429824	0.106478146	-0.10933034	-0.029580712	-0.047909817	-0.657083417	-0.657083417	-0.742697364	-0.70990852	-0.809444645	-0.699514897	-0.642240833	-0.809543133	-0.73162905	-0.716147317	-0.856565115	-0.738320642	-0.781437483	-0.696714934	-0.673624629	-0.710915958	-0.756797911	-0.823153284
113	23	WALKING	-0.494185769	-0.385721432	-0.675737408	-0.9537533	-0.934382068	-0.931090132	-0.529586786	-0.494716951	-0.783892976	-0.690748165	-0.698143334	-0.618698896	-0.623499471	-0.754585688	-0.570632814	-0.511125555	-0.511125555	-0.546606766	-0.652105569	-0.712064742	-0.494027386	-0.404964955	-0.684747257	-0.548999831	-0.48108848	-0.795343691	-0.720257864	-0.700292734	-0.681330403	-0.595442224	-0.574143886	-0.708403225	-0.712858683	0.279135897	-0.020507068	-0.116649479	0.680868633	0.058910405	0.031316253	0.049848524	0.021838427	0.00157043	-0.027306368	-0.084552036	0.092368657	-0.103353275	-0.050189889	-0.044903243	-0.45131794	-0.45131794	-0.56660667	-0.595615465	-0.690463188	-0.498495613	-0.424842228	-0.709495792	-0.552125525	-0.538468264	-0.771077024	-0.601173301	-0.700901983	-0.547315426	-0.500885972	-0.528805146	-0.66165644	-0.728035986
114	24	WALKING	-0.525414378	-0.340552126	-0.591067957	-0.959696665	-0.925804918	-0.917229464	-0.513234384	-0.475790839	-0.776902061	-0.643672561	-0.726208819	-0.607457606	-0.651434646	-0.833426174	-0.682877867	-0.507144556	-0.507144556	-0.519431469	-0.651430371	-0.780076269	-0.522172265	-0.363118365	-0.5892376	-0.525512676	-0.486066383	-0.794772516	-0.669179357	-0.715001229	-0.654467467	-0.594840815	-0.531674273	-0.687518541	-0.795340219	0.275280091	-0.020731763	-0.115957624	0.83626056	-0.093025	0.139650662	0.066523166	-0.021448756	-0.019762744	-0.018724981	-0.070924	0.13053066	-0.099086702	-0.037045722	-0.083932608	-0.448504095	-0.448504095	-0.556555064	-0.566178048	-0.756205739	-0.539802212	-0.381672517	-0.657048045	-0.544136927	-0.500462079	-0.757652894	-0.568875052	-0.752960875	-0.583663255	-0.495654874	-0.512686138	-0.688285546	-0.780860654
115	25	WALKING	-0.584373526	-0.417652763	-0.637865111	-0.962923759	-0.940359471	-0.918878561	-0.608225599	-0.515389611	-0.791136825	-0.665810396	-0.70762949	-0.680138734	-0.647003657	-0.81032044	-0.710982444	-0.556130063	-0.556130063	-0.58959995	-0.616320493	-0.770775707	-0.583817325	-0.446400585	-0.640460848	-0.632754679	-0.523641047	-0.809479349	-0.690121077	-0.698212441	-0.727429636	-0.634630769	-0.610676064	-0.654454699	-0.786835237	0.274738109	-0.017161708	-0.111293305	0.659396241	0.018344916	0.055216774	0.08034706	0.0191881	0.001603835	-0.049144268	-0.068785227	0.062787645	-0.086207796	-0.044287515	-0.053755559	-0.519052812	-0.519052812	-0.619035933	-0.589209227	-0.747580054	-0.58895914	-0.435285733	-0.68718761	-0.618889128	-0.539092391	-0.771492317	-0.594343646	-0.728926064	-0.632675792	-0.542269045	-0.576345806	-0.661083917	-0.771413058
116	26	WALKING	-0.532806311	-0.353322358	-0.541817186	-0.972715935	-0.951501673	-0.939887399	-0.513797874	-0.442404407	-0.721188568	-0.657707598	-0.516060946	-0.61633389	-0.619150542	-0.671575385	-0.638226536	-0.465491984	-0.465491984	-0.489973341	-0.517653847	-0.667923046	-0.538521185	-0.380984761	-0.545070588	-0.536692118	-0.43529538	-0.741385663	-0.679262266	-0.497842078	-0.675379437	-0.562708856	-0.514976224	-0.578413349	-0.696283128	0.282068554	-0.019356238	-0.114859556	0.803561732	-0.157424521	0.048445028	0.093993551	0.025864478	-0.014914459	-0.08575959	-0.047267517	0.091528187	-0.071478298	-0.027404055	-0.040999946	-0.462429923	-0.462429923	-0.539166603	-0.489282798	-0.653132161	-0.522151963	-0.382645617	-0.611329128	-0.534194949	-0.483517802	-0.699403449	-0.594249182	-0.562159442	-0.554086277	-0.445015529	-0.474262507	-0.554847377	-0.665065521
117	27	WALKING	-0.544830095	-0.357238813	-0.657929221	-0.974834161	-0.944772894	-0.953375342	-0.55884484	-0.475045663	-0.782806776	-0.670664455	-0.645478008	-0.601468203	-0.653609132	-0.728457041	-0.582846956	-0.544410268	-0.544410268	-0.563623808	-0.625311489	-0.71792619	-0.542172026	-0.380127263	-0.665497942	-0.574731041	-0.46304227	-0.802027371	-0.688938923	-0.643252146	-0.658851347	-0.618896882	-0.587981254	-0.674327199	-0.73054228	0.265163914	-0.014815299	-0.114921331	0.751198133	0.024810742	0.090189286	0.07383675	0.005833289	-0.00894395	-0.00644794	-0.086766938	0.083967839	-0.091314367	-0.046070592	-0.082223431	-0.477849767	-0.477849767	-0.572610865	-0.5701095	-0.678677034	-0.557220303	-0.392528098	-0.694285732	-0.581796243	-0.518546719	-0.762189414	-0.618148762	-0.655632725	-0.545641614	-0.540197704	-0.547584641	-0.650982656	-0.724141871
118	28	WALKING	-0.687605069	-0.5345267	-0.670638296	-0.974912829	-0.948189393	-0.933080276	-0.703678668	-0.637921702	-0.835512486	-0.785831818	-0.742389337	-0.735143201	-0.744119684	-0.840860541	-0.770387521	-0.663702636	-0.663702636	-0.689575012	-0.724861104	-0.819412219	-0.683753704	-0.54787652	-0.66189908	-0.7121162	-0.640698566	-0.846253431	-0.804984321	-0.728523043	-0.773458524	-0.720734405	-0.701668436	-0.754253108	-0.824991599	0.267453084	-0.015377122	-0.109042713	0.851746726	-0.078129519	0.039734599	0.092295526	0.003978858	-0.015343549	0.013499016	-0.115371137	0.082871202	-0.093243777	-0.046490303	-0.042620568	-0.616923469	-0.616923469	-0.712791088	-0.691276635	-0.804176435	-0.702453623	-0.568419339	-0.74237361	-0.721263977	-0.658041186	-0.823302569	-0.729052873	-0.774235729	-0.698571361	-0.658114341	-0.682203568	-0.753692928	-0.825475176
119	29	WALKING	-0.525930897	-0.458959931	-0.627411947	-0.956959913	-0.942447462	-0.910787174	-0.550638453	-0.53185204	-0.776171253	-0.692498874	-0.708776751	-0.647333399	-0.660796597	-0.781531318	-0.646155405	-0.506312491	-0.506312491	-0.557356237	-0.638065886	-0.754905912	-0.523975914	-0.483239485	-0.631875168	-0.572604054	-0.529734204	-0.793234142	-0.717725448	-0.712008709	-0.70201028	-0.586858904	-0.577407364	-0.68257037	-0.764186352	0.283838925	-0.023269272	-0.09732952	0.733878918	0.013971844	0.073246831	0.045712955	-0.00607336	-0.023111559	-0.013314812	-0.068052891	0.117842293	-0.080012685	-0.04737365	-0.063189763	-0.488945288	-0.488945288	-0.591451772	-0.573200541	-0.723772472	-0.536207927	-0.480363569	-0.676838394	-0.568712301	-0.563661178	-0.757703006	-0.618801753	-0.709817912	-0.589837932	-0.502930263	-0.544739087	-0.668481685	-0.761612777
120	30	WALKING	-0.681677072	-0.582304049	-0.742259839	-0.971429473	-0.969048028	-0.960794385	-0.706541561	-0.660106299	-0.859776082	-0.773171902	-0.757055866	-0.730455161	-0.765391708	-0.835139813	-0.754497395	-0.682372616	-0.682372616	-0.706465643	-0.716186497	-0.820506956	-0.678085188	-0.592196304	-0.738362187	-0.719831136	-0.654105214	-0.870076278	-0.787450666	-0.750545262	-0.768367966	-0.733656139	-0.714821909	-0.746129347	-0.828299544	0.287488594	-0.020241805	-0.108054957	0.488829691	0.195466836	0.122169581	0.090519176	0.005638777	-0.024929612	-0.008799425	-0.094234719	0.115450202	-0.118590794	-0.041532981	-0.047234032	-0.640119778	-0.640119778	-0.722951382	-0.689969337	-0.801825962	-0.69372966	-0.615860504	-0.790420929	-0.71929466	-0.686721495	-0.84802051	-0.732418155	-0.774425062	-0.695579795	-0.679850694	-0.701723116	-0.748044916	-0.825423293
121	1	WALKING_DOWNSTAIRS	-0.517021212	-0.305709924	-0.399202576	-0.965503005	-0.95919978	-0.940523914	-0.575677806	-0.522279542	-0.699394098	-0.641041005	-0.465775409	-0.445592366	-0.718900107	-0.729196736	-0.686110563	-0.446475896	-0.446475896	-0.570180687	-0.462361511	-0.749427983	-0.511554896	-0.313329564	-0.387597071	-0.599789911	-0.536863909	-0.737200314	-0.653882663	-0.425027654	-0.481638273	-0.527013937	-0.597763797	-0.498938693	-0.78416215	0.279445588	-0.017392203	-0.111056057	0.743334799	-0.142694606	-0.188713243	0.03459551	-0.028924433	0.062524351	-0.014121366	-0.065088596	0.097910553	-0.07985223	-0.039877726	-0.035724604	-0.393296498	-0.393296498	-0.564074212	-0.428223066	-0.705213592	-0.53408099	-0.382053777	-0.514415808	-0.589528471	-0.539428118	-0.661841109	-0.611755834	-0.55030422	-0.502196542	-0.458285475	-0.551999311	-0.551542287	-0.738005792
122	2	WALKING_DOWNSTAIRS	-0.531606163	-0.491261682	-0.620452169	-0.979122489	-0.959334025	-0.956688644	-0.54966709	-0.572297912	-0.736782127	-0.671099842	-0.69226485	-0.570211246	-0.717343986	-0.790382345	-0.727179477	-0.517912271	-0.517912271	-0.52921259	-0.643985381	-0.778644654	-0.528306308	-0.514299386	-0.637972906	-0.576601593	-0.581080404	-0.763467009	-0.690651913	-0.68943201	-0.601913354	-0.596895548	-0.531543695	-0.673103849	-0.796206147	0.269720797	-0.020606948	-0.10784116	0.857589841	-0.164177118	-0.000297749	0.079412811	-0.005385246	-0.008787472	0.011375057	-0.09011611	0.077048145	-0.047931375	-0.054588778	-0.068995204	-0.511008745	-0.511008745	-0.605124031	-0.563848225	-0.763008873	-0.54313963	-0.512731472	-0.646743678	-0.563246575	-0.591727106	-0.708913237	-0.616358306	-0.704469295	-0.601745655	-0.512091008	-0.530362329	-0.69551186	-0.777681437
123	3	WALKING_DOWNSTAIRS	-0.585230521	-0.342030313	-0.319475927	-0.956635925	-0.941190876	-0.930729027	-0.613709963	-0.538105821	-0.64855171	-0.748334733	-0.452432023	-0.357096246	-0.778542495	-0.711446926	-0.607063908	-0.455370964	-0.455370964	-0.56430673	-0.491385479	-0.729077807	-0.579565211	-0.35256475	-0.308041636	-0.628617243	-0.555073437	-0.682518827	-0.762013244	-0.410156828	-0.401817681	-0.534973583	-0.564924167	-0.532755773	-0.756414779	0.277633259	-0.015282288	-0.106080773	0.667200184	-0.090162572	-0.091141248	0.092229838	0.018190966	-0.013344014	-0.025034629	-0.091878324	0.061486183	-0.10613281	-0.0466117	-0.050529393	-0.444130629	-0.444130629	-0.585462739	-0.444064151	-0.701810347	-0.601887272	-0.408362934	-0.447078126	-0.633378236	-0.552314496	-0.613602006	-0.709736074	-0.540654364	-0.411337577	-0.46636673	-0.566335096	-0.564540196	-0.724205533
124	4	WALKING_DOWNSTAIRS	-0.529727471	-0.585009431	-0.657165307	-0.965819656	-0.962024243	-0.949596846	-0.508458122	-0.61053767	-0.762397282	-0.704449784	-0.65009175	-0.654819221	-0.740327107	-0.784929048	-0.713346285	-0.557347025	-0.557347025	-0.529827352	-0.694144994	-0.790778	-0.533319821	-0.61395334	-0.67477525	-0.526574891	-0.624599728	-0.795278746	-0.717794569	-0.632283549	-0.69841411	-0.643533445	-0.546115817	-0.733842582	-0.807953495	0.284342467	-0.015357691	-0.11497927	0.52901931	0.026521168	0.119660752	0.077137282	0.012218659	-0.016151717	-0.062512278	-0.095512539	0.075855065	-0.085685998	-0.020801705	-0.057993544	-0.523865318	-0.523865318	-0.591335935	-0.57438901	-0.757683117	-0.522732051	-0.580881556	-0.676631414	-0.53300445	-0.623167667	-0.729667303	-0.669856461	-0.689479046	-0.621504331	-0.529361158	-0.520587959	-0.716261243	-0.78893936
125	5	WALKING_DOWNSTAIRS	-0.611419627	-0.562659019	-0.706171961	-0.971113499	-0.95412189	-0.944591987	-0.683966707	-0.707884685	-0.855271516	-0.755486749	-0.780054482	-0.723124564	-0.802728512	-0.890908209	-0.839615762	-0.618185219	-0.618185219	-0.709963403	-0.739197938	-0.88161271	-0.597935565	-0.567977446	-0.700162492	-0.693650965	-0.716391046	-0.872827732	-0.7641017	-0.763825199	-0.743724921	-0.668134718	-0.733319177	-0.752651489	-0.895163557	0.282914396	-0.014455925	-0.112124572	0.761249348	-0.202119783	0.026153828	0.090132958	0.022223482	-0.018162446	-0.041499336	-0.068223487	0.086364364	-0.117121653	-0.042474626	-0.046639635	-0.577897003	-0.577897003	-0.717688698	-0.6876168	-0.85353354	-0.64920957	-0.608451884	-0.76119705	-0.701931585	-0.718614296	-0.837041307	-0.735754424	-0.814634745	-0.741533159	-0.636514727	-0.694753888	-0.789469342	-0.878295814
126	6	WALKING_DOWNSTAIRS	-0.578018652	-0.418911922	-0.362279043	-0.915238927	-0.943232243	-0.889656189	-0.637079076	-0.610164604	-0.684694351	-0.720812116	-0.491685283	-0.473944209	-0.768696937	-0.739587965	-0.697870201	-0.488494265	-0.488494265	-0.618310466	-0.538771975	-0.754426385	-0.572764556	-0.422977286	-0.350296035	-0.660060428	-0.621087206	-0.716537254	-0.731257811	-0.453641798	-0.513157238	-0.566978148	-0.652019727	-0.580592228	-0.784225167	0.256315995	-0.015401299	-0.098104336	0.628440813	0.061566615	-0.102835908	0.070616271	0.007953433	-0.041003644	0.020845909	-0.127586676	0.063112353	-0.106151696	-0.052268326	-0.082004341	-0.444703421	-0.444703421	-0.616688563	-0.46938966	-0.732308392	-0.593638609	-0.48815938	-0.484778368	-0.646466322	-0.624660152	-0.652344125	-0.694581313	-0.573066126	-0.512088982	-0.496610445	-0.595984902	-0.597638434	-0.746524827
127	7	WALKING_DOWNSTAIRS	-0.50181846	-0.296362764	-0.354054818	-0.934805599	-0.94602847	-0.921724996	-0.550614139	-0.485588085	-0.650258176	-0.661151849	-0.430630181	-0.442048439	-0.690724828	-0.707219188	-0.654596233	-0.44257175	-0.44257175	-0.530828537	-0.517660528	-0.728194187	-0.49829739	-0.311113648	-0.347231633	-0.569188358	-0.49786445	-0.677527951	-0.676810294	-0.378701232	-0.48258983	-0.525096216	-0.546155767	-0.561189324	-0.752338302	0.24719242	-0.012426055	-0.097691035	0.772953291	-0.117136202	-0.098731001	0.01966327	0.021801028	0.074844554	-0.010561271	-0.062421254	0.074419641	-0.10328293	-0.057987529	-0.022264163	-0.370212015	-0.370212015	-0.531331091	-0.415765805	-0.682576536	-0.513346919	-0.358713355	-0.469678161	-0.571253839	-0.506769696	-0.621791845	-0.618414981	-0.539881234	-0.487001436	-0.455512483	-0.521347912	-0.579365697	-0.725459438
128	8	WALKING_DOWNSTAIRS	-0.537472811	-0.480709156	-0.526738093	-0.959769768	-0.956408842	-0.938166638	-0.620776293	-0.596162543	-0.748578147	-0.694189099	-0.691952506	-0.675682496	-0.748970356	-0.838606738	-0.773438105	-0.538739709	-0.538739709	-0.616608182	-0.673000838	-0.82562056	-0.527515524	-0.502940283	-0.51978403	-0.629252226	-0.602291235	-0.769671982	-0.704972733	-0.671720934	-0.705272388	-0.609571305	-0.631659751	-0.697291958	-0.843085332	0.28766066	-0.014470064	-0.119766446	0.729826088	-0.049876374	-0.028582396	0.090712491	-0.016421766	0.053301384	-0.016674527	-0.093161731	0.094425898	-0.14044056	-0.030254862	-0.043122984	-0.479010034	-0.479010034	-0.626260898	-0.587214809	-0.799213181	-0.567185064	-0.503050659	-0.613072693	-0.645531148	-0.615608507	-0.726207324	-0.668672064	-0.73717076	-0.677926227	-0.541935514	-0.607962821	-0.723240719	-0.822806539
129	9	WALKING_DOWNSTAIRS	-0.574994435	-0.492508615	-0.655968619	-0.954319158	-0.938406239	-0.924321851	-0.567928295	-0.519748042	-0.722894744	-0.703101798	-0.691274057	-0.578591956	-0.710932307	-0.76213307	-0.667399557	-0.546888327	-0.546888327	-0.531247695	-0.677901094	-0.749340057	-0.575960384	-0.533982182	-0.681997886	-0.596519162	-0.541504566	-0.751394055	-0.72276477	-0.69722727	-0.625916114	-0.631061853	-0.531752884	-0.73093705	-0.755426044	0.278540873	-0.026069756	-0.117999372	0.548813957	-0.058449276	-0.089755436	0.046864798	0.064188596	0.023786641	-0.013800265	-0.056430801	0.088376668	-0.132197348	-0.070123371	-0.00929344	-0.532904192	-0.532904192	-0.585072829	-0.581013967	-0.733627151	-0.576549593	-0.481426521	-0.662707835	-0.578277495	-0.531183246	-0.69351461	-0.644829418	-0.688125072	-0.554176232	-0.528455266	-0.533918819	-0.68581989	-0.758258199
130	10	WALKING_DOWNSTAIRS	-0.412629687	-0.42723708	-0.475390295	-0.965080557	-0.952517477	-0.926482814	-0.402310354	-0.452518492	-0.628274235	-0.660754609	-0.600139247	-0.463607288	-0.635550649	-0.732985118	-0.619881056	-0.470791367	-0.470791367	-0.411413305	-0.572267262	-0.724970011	-0.421949667	-0.475055847	-0.498115758	-0.436643875	-0.466529411	-0.654824534	-0.689730868	-0.593218946	-0.51437399	-0.570986363	-0.430880471	-0.61687355	-0.744762061	0.273128973	-0.01523773	-0.104503768	0.626172378	0.078384244	0.176905485	0.079332866	0.003103611	-0.028640987	-0.030992137	-0.045929443	0.117691092	-0.061899398	-0.063312871	-0.059389405	-0.374181458	-0.374181458	-0.457899825	-0.489046999	-0.686805368	-0.390499967	-0.408592452	-0.515443478	-0.420873218	-0.474038887	-0.60028678	-0.572470163	-0.62511366	-0.462013599	-0.441056805	-0.400137841	-0.61737069	-0.725313124
131	11	WALKING_DOWNSTAIRS	-0.603159085	-0.535741229	-0.680366242	-0.96677997	-0.960380085	-0.94391804	-0.65203407	-0.619832408	-0.782303347	-0.73028706	-0.708773055	-0.722780346	-0.776826316	-0.823615065	-0.782974477	-0.54928443	-0.54928443	-0.614871553	-0.675633919	-0.808278257	-0.597645048	-0.559488505	-0.694832748	-0.67465564	-0.627972581	-0.802076088	-0.740599158	-0.697535831	-0.757071088	-0.617784273	-0.627992765	-0.705128511	-0.815522342	0.282377397	-0.013286272	-0.099463891	0.595653146	0.123370177	0.114960516	0.093084618	-0.000524697	-0.010594172	-0.033251081	-0.081624003	0.069709384	-0.097555325	-0.045939032	-0.040422583	-0.569747259	-0.569747259	-0.676149396	-0.648177549	-0.807038411	-0.62035012	-0.548674141	-0.708128852	-0.660427778	-0.636323009	-0.761259489	-0.704227747	-0.733569871	-0.700974128	-0.555857239	-0.60696322	-0.71671396	-0.813360502
132	12	WALKING_DOWNSTAIRS	-0.525888759	-0.4627858	-0.558821041	-0.974537033	-0.97177038	-0.924001791	-0.523053717	-0.484774733	-0.719511203	-0.661883488	-0.582901829	-0.571000186	-0.674256847	-0.740668449	-0.674495083	-0.51979423	-0.51979423	-0.496690248	-0.591522585	-0.734131863	-0.532395511	-0.503348197	-0.564678095	-0.546122913	-0.500265031	-0.745280357	-0.684307732	-0.563398291	-0.621613384	-0.608811555	-0.509544454	-0.634731502	-0.751329672	0.279422165	-0.016814129	-0.104533159	0.82896151	-0.200031512	0.035543258	0.058648105	-0.006170162	-0.020992616	-0.021789052	-0.038163424	0.091840715	-0.08432307	-0.076636847	-0.071091853	-0.479840095	-0.479840095	-0.556336511	-0.510512798	-0.713912093	-0.510918972	-0.453298812	-0.619659715	-0.541886594	-0.503319758	-0.692670462	-0.596491428	-0.632094441	-0.54116451	-0.497066409	-0.491016746	-0.635278916	-0.735899824
133	13	WALKING_DOWNSTAIRS	-0.265123595	-0.132628424	-0.397595896	-0.957425976	-0.951229169	-0.91142929	-0.282676249	-0.227926411	-0.63438258	-0.446433062	-0.317498223	-0.29074064	-0.502733756	-0.637670303	-0.470809677	-0.313629873	-0.313629873	-0.28932376	-0.341564108	-0.642639758	-0.270887587	-0.185629179	-0.411507055	-0.330944953	-0.253326567	-0.679757736	-0.47614003	-0.270106085	-0.373634372	-0.456516963	-0.356329944	-0.408765627	-0.683554238	0.262879518	-0.020093203	-0.103871346	0.810517785	-0.139856999	0.010113577	0.09376235	-0.011300782	-0.021287884	-0.060200089	-0.07008601	0.096929519	-0.113244221	-0.043566132	-0.087188679	-0.193239696	-0.193239696	-0.330183158	-0.205010006	-0.563127427	-0.254889444	-0.140831797	-0.470241492	-0.299484366	-0.253459271	-0.588973834	-0.361682981	-0.424519903	-0.240717435	-0.256744743	-0.245394401	-0.414918545	-0.632503421
